,id,parentId,proposalId,page,userId,userType,date,time,text,numVotes,numPositiveVotes,numNegativeVotes
2098,52498,-1,86,3,64908,,2016-01-20,0 days 22:08:41,Que haya contenedores en los supermercados para no tener que desplazarse a un punto limpio.,0,0,0
2099,52536,-1,2538,6,66435,,2016-01-21,0 days 07:26:09,"Esto lo único que conseguiría es el abandono masivo de perros, y bastantes hay abandonados ya. Como dueño de perro, responsable, me parce perfecto que se multe a los que no recogen, pero esto es absurdo. En cuanto al argumento de que las cacas y los países dañan los árboles y el medio ambiente, va a resultar que los causantes del destrozo del medio ambiente ahora son los animales, que llevan haciéndolo en la naturaleza sin que esta desaparezca, y no el hombre, en fin.",0,0,0
2100,52537,35263,2538,1,66435,,2016-01-21,0 days 07:28:03,"Ignorante es pretender contamos ahora que los animals son los que causan el daño a los áloes y el medio ambiente y no su coche, su aire acondicionado o su falta de reciclaje.",8,6,2
2101,52567,52118,6931,1,158,,2016-01-21,0 days 11:37:35,"Perdona Carlos. Pero no se si te has explicado mal o no lo comprendí bíen. Los concejales le pidieron al dueño del bar que pusiera papeleras en el local, el dueño las puso, ¿y dejaron de ir? y encima luego fueron a denunciar al dueño del bar? No tiene mucha lógica tu historia. Con perdón.",0,0,0
2102,52568,52567,6931,1,482,Autor,2016-01-21,0 days 11:46:08,"Y por qué tenía que ser lógico? Ha sido realizado por humanos y te lo pongo de ejemplo de que únicamente la educación y el conocimiento no son suficiente en algunos casos, y que el predica, no lo practica luego cuando le parece. Mira alrededor y verá. Gracias por la atención que me prestas. Un saludo.",0,0,0
2103,52571,52568,6931,1,158,,2016-01-21,0 days 12:06:15,Es que no veo correlación entre acción y reacción. Simplemente eso.,0,0,0
2104,52581,52571,6931,1,482,Autor,2016-01-21,0 days 13:59:04,"¿Sostienes que cito La única solución pasa por la educación cívica para que no se tiren colillas al suelo ¿Crees que el que la tira no lo sabe? Así pues, dinos cómo piensas inculcar educación cívica y en qué consiste dicha educación. Quedando a la espera, un saludo.",0,0,0
2105,52584,19705,50,5,66503,,2016-01-21,0 days 15:48:58,"Hola Sergio. Quitarle el espacio a los peatones no es la solución. Precisamente lo que hay que intentar es que gente que utilice el coche se pase a la bicicleta, por el bien de la salud de todos. Si quitas un carril en cada sentido a los coches, adquiere mucha más visibilidad a la vez que bloquea el tráfico. Por tanto, si una persona se queda parada en un atasco y ve gente circular mucho más rápido por el carril bicicleta, quizás se replantee el uso del vehículo motorizado. Saludos.",3,1,2
2106,52666,24705,1266,1,66577,,2016-01-21,0 days 23:19:21,"De acuerdo contigo. El problema no es peatonizar una calle eso solo trae ventajas como menor contaminación, menor ruido, etc. El problema se limita a una correcta regularización de las zonas peatonales para que prime el interes del viaandante o residente. No es tan difícil. Solo hace falta voluntad.",0,0,0
2107,52709,-1,2538,6,31949,Autor,2016-01-22,0 days 09:51:28,Otros municipios ya lo aplican. Benetússer pondrá multas de hasta 600 euros a dueños de perros que no recojan las heces.,0,0,0
2108,52718,-1,965,1,66613,,2016-01-22,0 days 11:39:39,"Los pisos y viviendas personales, de las organizaciones religiosas, que no se dedican a las labores de ayuda deberían de pagar el IBI.",2,2,0
2109,52719,-1,417,6,66613,,2016-01-22,0 days 11:43:09,Deberían de ser como los números 900 con llamada gratuita desde cualquier aparato y desde cualquier sitio.,0,0,0
2110,52744,-1,109,3,30668,,2016-01-22,0 days 13:06:42,"Apoyo la limpieza pero los graffitis me gustan, no veo nada antihigiénico en ello.",2,0,2
2111,52786,18054,86,1,66323,,2016-01-22,0 days 19:41:35,"En Benicassim, los jueves que hay mercadillo, el ayuntamiento coloca una unidad móvil de reciclaje de productos sensibles cómo puede ser el aceite, pilas etc. Está muy bien pensado.",1,1,0
2112,52897,18825,72,2,64435,,2016-01-23,0 days 22:35:27,"Lo que hay que tener en cuenta, es, que más horas de apertura no conlleva mayor cantidad de empleados, no hay más venta por abrir más horas. Solución, se redistribuye a la plantilla, y así se empeora la calidad de vida del empleado. Por poner un ejemplo, en Francia los comercios cierran a las 7 de la tarde y en casos excepcionales a las 8 - 830 un centro de galerias Lafallete tiene la misma cantidad o más de empleados, que un centro de El Corte Inglés, abren menos horas al día, y cierran los domingos. La ecuación es la siguiente, más ventas = a más empleados. No hay que tener ade o ser Economista para saber esto.",0,0,0
2113,52900,-1,629,4,66873,,2016-01-23,0 days 23:22:58,"Yo vivo en Carabanchel bajo Oporto En cuestión de 10 años el problema de la limpieza se ha disparado. La clave esta en la falta de educación y concienciación, y es muy difícil de resolver. Me temo que en este país sólo respondemos si nos ponen multas. Tiramos colillas, dejamos bolsas de basura en los huecos de los árboles, orinamos e n las puertas de los garajes, dejamos botellas en los parques, . Y por qué esto no se ve en otras ciudades europeas? Campañas de concienciación y sanciones.",0,0,0
2114,52939,-1,900,2,66883,,2016-01-24,0 days 09:29:22,"Hay un grave problema que la proliferación de viviendas vacías ya sean de bancos o particulares están generando. El de la ocupación de las misma que legalmente es un ilícito penal pero que en la practica es un problema ético, de justicia y también de convivencia. Hay muchas personas con poco recursos que ante la imposibilidad de acceder a un alquiler asequible, optan por la ocupación, siendo además estafados por gente que por una cantidad por de dinero les facilitan las llaves. Las viviendas propiedad de los bancos se ocupan reiteradamente, ante la impasibilidad e inacción de los mismos, cuando el hecho se les comunica. Algunas de estas entidades no pagan regularmente los gastos comunitarios e incurren en morosidad con la comunidad, a lo que hay que añadir el consumo de agua particular a cargo de la comunidad, y la inseguridad en las zonas comunes por las que se produce un trasiego de personas desconocidas constante que acceden a dichos pisos.",0,0,0
2115,52943,-1,7382,1,482,Autor,2016-01-24,0 days 10:20:13,Principales ventajas: .,0,0,0
2116,52946,52897,72,2,13988,,2016-01-24,0 days 10:29:24,"Aunque sea Lcdo. En CCEE y Dir. De RRHH de una multinacional, no debato ni discuto con gente que como usted Intenta menospreciar y hace comentarios tan simplistas.",0,0,0
2117,52953,-1,7382,1,39601,,2016-01-24,0 days 11:50:33,"Pueden convivir ambos systemas, no es necesario quitar uno para implanter el otro.",2,2,0
2118,53024,52953,7382,1,482,Autor,2016-01-24,0 days 18:14:19,"Efectivamente tienes toda la razón y así lo he previsto para la etapa de adaptación. El pensar en suprimir más tarde las placas de las calles es para ver de quitarnos la eterna lucha de los nombres, que incordian a muchos y pagamos los gastos todos. Gracias por la atención. Un saludo.",0,0,0
2119,53081,-1,965,3,9014,,2016-01-24,0 days 22:21:49,Y a las ONGs.,1,1,0
2120,53088,48193,1121,4,51150,,2016-01-24,0 days 22:40:21,"Ya estáis perjudicando a los cooperativistas que son los propietarios legales del terreno. No se pueden ir a otro sitio a poner sus casas porque ya han puesto su dinero de forma 100 legal en el que se ubican las viejas cocheras. Dejad por favor de perjudicar al barrio de 4 caminos, los vecinos no queremos un museo inútil a costa de Expropiar a los cooperativistas.",3,3,0
2121,53089,51616,1121,5,51150,,2016-01-24,0 days 22:49:29,"Vuestra propuesta es absurda e ilegal. Encima de perjudicar a los de la cooperativa que quieren mejorar el barrio, con vuestro magnífico museo dejarías sin cocheras en uso a Metro de Madrid. Lo de salvar las cocheras es un cuento. Queréis montar un chiringuito para chupar dinero público y dejar al metro sin las cocheras funcionales que necesita. Metro de Madrid no os va a apoyar. Pero vosotros sabéis mejor que Metro lo que le conviene, no?.",7,7,0
2122,53091,51611,1121,5,51150,,2016-01-24,0 days 22:55:27,"Ojalá nadie tenga que ser víctima de individuos como vosotros que no tenéis una mínima vergüenza. No os parece contra la más mínima ética querer echar abajo el proyecto de la cooperativa? y por mucho que digáis que no sois malos, que el museo es compatible con hacer algunas casas, o sois muy ignorantes e inconscientes, o realmente ya es de ser muy malas personas. No pueden cambiar ahora todo el proyecto por vuestro capricho porque entonces no tendrían sus casas ni en 10 años.",4,4,0
2123,53093,48042,1121,5,51150,,2016-01-24,0 days 22:59:36,Aquí algunos escriben sin tener ni idea de la situación. Infórmese antes de soltar tantas barbaridades.,3,3,0
2124,53132,52581,6931,1,158,,2016-01-25,0 days 01:19:28,"El cerdo que tira las colillas al suelo, sabe que tenemos un sistema de limpieza pública que se ocupará de recoger la mierda que no se molestará en tirar a la basura. Lo triste de ello, es que se delega en estos servicios de limpieza, una acción que podríamos hacer nosotros mismos a coste 0 No me considero un hombre de mundo, pero he viajado bastante por Europa, y si he podido ver a ciudadanos recriminar comportamientos incívicos de otras personas gente bebiendo en la calle, fumando y tirando colillas, . Será por el sistema educativo, o por la educación aportada por las familias; pero la gente es más respetuosa. Igualmente, he visto situaciones similares en Madrid, y me alegró mucho ese compromiso hacia la ciudad. Que para eso es de todos los que vivimos en ella. Vuelvo a lo mismo. Creo que cada ciudadano puede ayudar a construir una ciudad mucho mejor, y podemos actuar para corregir acciones incívicas.",0,0,0
2125,53137,53112,2944,1,158,,2016-01-25,0 days 01:31:43,"Recuerde que el dinero del Estado es de todos. Ergo no de podemos. Por cierto. Más lógica tiene gastar el dinero que cuesta organizar un desfile en cualquier otra cosa más beneficiosa para la sociedad. Id mejores medios para la sanidad pública, . Sea serio por favor.",0,0,0
2126,53148,52848,2944,1,158,,2016-01-25,0 days 01:47:55,"En el Reino Unido el Gobierno recortó los fondos dirigidos a Defensa, y conllevó el despido de una gran cantidad de militares en servicio activo. Cosas de la crisis. Y de momento ni golpe de Estado ni nada.",0,0,0
2127,53173,52744,109,3,126,Autor,2016-01-25,0 days 08:14:28,"Efectivamente, no estamos en contra de los graffittis, estamos en contra de las pintadas sin sentido. Graffitis artísticos sí tienen cabida, el vandalismo no.",2,1,1
2128,53186,53132,6931,1,482,Autor,2016-01-25,0 days 10:52:10,"Cuando se tira una colilla al suelo lo hacemos por costumbre y si pensar lo que hacemos, ya que tenemos la mente ocupada en otras cosas. Y sabemos que está feo, pero prevalece la costumbre. Tampoco estamos acostumbrados a que nos afeen la conducta, así que reaccionamos agresivamente. Y aquí puede influir el ayuntamiento ampliando la actual campaña propagandística emprendida de mantener el suelo limpio con el tema de las colillas. Pero en este país no estamos acostumbrados a que nos pidan colaboración pero sí a que haya prohibiciones de todo tipo, así que no hacemos caso, y para esto y para ciertas personas olvidadizas hay que animarlas a animarse al grupo de los buenos ciudadanos cumplidores con un poco de tocarles el bolsillo, que es efectivo. Aunque siempre quedará una minoría, pero sería ya insignificante. Un saludo.",0,0,0
2129,53195,-1,7382,1,13701,,2016-01-25,0 days 11:57:26,No se si le entendí bien pero quiere cambiar el nombre de la calle por un numeral? La calle Pintor rosales pasaria allamarse 001 por ejemplo?.,0,0,0
2130,53204,53195,7382,1,482,Autor,2016-01-25,0 days 12:20:05,"Sí, es similar al Distrito Postal que usamos actualmente, pero lo que define es la calle.",0,0,0
2131,53241,-1,1085,9,126,,2016-01-25,0 days 15:01:31,"Votado. Propongo Zonas para que los perros puedan estar libres y pipi-can, votad.",0,0,0
2132,53453,22555,1085,1,482,,2016-01-26,0 days 09:53:56,Muy acertado lo dicho. Lo que no me explico es que haya tantos justificando que se tiren cosas y se manchen las calles. Cualquier día volvemos a lo de vaciar orinales por la ventana. De seguir así.,1,1,0
2133,53454,49054,1085,1,482,,2016-01-26,0 days 09:57:17,"Y por qué transformar las ciudades para que troten animales? Es más barato, ya que citas ahorros, además de más lógico que si quieres vivir con animales te vayas al campo, creo. Cualquier día pido que nos pongan un paraguas enorme que nos tape todo Madrid, para evitar mojarnos cuando llueve. Puestos a pedir. Cordialmente, un saludo.",8,1,7
2134,53455,22817,1085,1,482,,2016-01-26,0 days 09:59:05,¿Sabes que se decía que si no tienes para pan no compres peras?.,1,0,1
2135,53457,22011,1085,1,482,,2016-01-26,0 days 10:06:11,"Y el que existan orines, vómitos y cacas es normal? ¿No será mejor tratar de trabajar todos en conjunto para que tener las calles limpias, sea de lo que sea?.",6,5,1
2136,53459,53204,7382,1,13701,,2016-01-26,0 days 10:19:30,"Disculpeme pero me parece una propuesta sin sentido práctico, olvidar los nombre para memorizar números, y que le quita toda la belleza a la dirección. En mi opinión es una horterada eso de la 5ª avenida con la 43.",0,0,0
2137,53460,52943,7382,1,13701,,2016-01-26,0 days 10:20:56,¿Importante ahorro de espacio en ficheros y su tratamiento informático De verdad? o no se dedica a este sector o no conoce bien el peso que tiene un string.,0,0,0
2138,53470,53459,7382,1,482,Autor,2016-01-26,0 days 11:39:39,"º Informáticamente, en los ficheros ¿cuántos espacios se necesitan para anotar con letras Islas Hébridas o Nuestra Señora de la Consolación? : Numéricamente serían 4 ampliable a 5 en cada caso si las traducimos a numerales. º En ficheros manuales ¿no es más sencillos de ordenar carpetas a base de numerales que hacerlo peleándonos con las 28 letras alfabéticas º Cuando tome un taxi y le indique la dirección ¿no preferirá el conductor teclear 4 números en su navegador que andar tecleando textos? También los conductores que están detrás del taxi, esperando. Podríamos seguir, pero ya tiene para pensar.",0,0,0
2139,53472,53459,7382,1,482,Autor,2016-01-26,0 days 11:48:52,"Ya lo han comentado anteriormente que pueden coexistir ambos sistemas, pero tratamos de facilitarnos la vida, simplificando. Lo de belleza de la dirección no siempre se cumple, que le puedo citar unos cuantos ejemplos de padecerlo. Tampoco sería horterada ya que no es igual al modelo que cita. Como guinda de regalo, al ser numerales nos evitaríamos gastos sinos cambian el nombre de la calle, y no digo cuando tomemos una dirección de nuestra agenda y tratemos de buscar el nombre de una calle que ya ha desaparecido como tal. No le parece.",0,0,0
2140,53474,-1,494,1,126,,2016-01-26,0 days 11:55:12,"Votado. En Aluche tenemos este problema con la suciedad y dejadez del barrio, lleno de Grafitis por todas partes, la situación es crítica por favor votad.",4,4,0
2141,53492,53164,2944,1,158,,2016-01-26,0 days 13:18:49,Claro. Super lógico. Le recomiendo unas pequeñas dosis de realidad. No vienen mal de vez en cuando.,0,0,0
2142,53516,53460,7382,1,482,Autor,2016-01-26,0 days 14:04:38,La respuesta a este apartado la he dado junto con tu otro anterior. Espero valga.,0,0,0
2143,53525,53470,7382,1,13701,,2016-01-26,0 days 14:19:07,"Informáticamente el nombre de las calles que ha puesto no llegan a ocupar 30 bytes, lo que comprenderá que es un espacio pírrico en comparación con los sistemas de almacenamiento actuales, que además crecen de manera exponencial y no lineal, por cualidades de la física. Como comprenderá es despreciable el ahorro en almacenamiento. Como comprenderá no es un problema grave la ordenación ya que hoy en día se realiza de manera automática, el propio sistema te dice el lugar donde debe ocuparse, y si no es así, sistemas de almacenamiento primitivos o anticuados, no creo que suponga mucho problema a una persona acostumbrada a ello, al igual que si usted revisa el diccionario impreso frecuentemente sabrá que es muy fácil encontrar las palabras buscadas, la práctica es lo que tiene jeje. Por último y no menos importante los taxistas tienen examen para sacar su licencia y la práctica por el uso diario del callejero. Como todo siempre hay alguna calle que se les puede escapar.",0,0,0
2144,53526,53525,7382,1,13701,,2016-01-26,0 days 14:21:39,"Pero eso no es fallo del sistema sino del taxista. Además los gps actuales ya reconocen los comandos por voz, por lo que sigo sin verle las ventajas a lo que porpone. Con respecto al dinero empleado en el cambio de nombre sería el mismo, ya que no se cobra por caracter que se cambia sino por el cambio en sí. Si alguien más opina como usted le felicito y animo a que apoye esta propuesta, pero a mi no me ha convencido.",0,0,0
2145,53534,53526,7382,1,482,Autor,2016-01-26,0 days 14:46:15,"Para nasa va de hablar de cobrar por carácter, no es un telegrama, está referido al espacio total que ocupan el nombre de calles en ficheros y su tratamiento.",0,0,0
2146,53555,53534,7382,1,13701,,2016-01-26,0 days 16:29:35,"Parece que no me ha entendido. Claro que no es un telegrama, me referia al coste de cambio de nombre que ha puesto usted. : Como guinda de regalo, al ser numerales nos evitaríamos gastos sinos cambian el nombre de la calle. Además, le he explicado el espacio que ocupa en ficheros, que no es ni apreciable.",0,0,0
2147,53557,-1,1419,12,5829,,2016-01-26,0 days 17:26:43,Lo apoyaré siempre que no sea obligatorio usarlos. Los que ya circulamos en bicicleta por Madrid y hacemos trayectos de muchos kilómetros tardaríamos el doble en llegar a nuestro destino.,0,0,0
2148,53559,53525,7382,1,482,Autor,2016-01-26,0 days 17:46:49,"Bueno, no toda idea ha de ser compartida por todos y en este caso me conformo conque la vea quien corresponda. Con esto no le quito la razón a usted, pero me hace desconfiar de sus razonamientos al pensar que los que nos reíamos del teléfono móvil entonces lo estamos usando ahora.",0,0,0
2149,53561,53555,7382,1,482,Autor,2016-01-26,0 days 17:50:15,"Tomar el Callejero, abrir una columna y numerar las calles lleva, digamos ¿diez minutos? y luego, como gasto real, la comunicación a las fincas, por correo de papel.",0,0,0
2150,53632,-1,1863,4,67096,,2016-01-27,0 days 00:32:51,"Tengo entendido que lo prohibieron porque avisaban cambiando el ritmo y la música a los camellos, cuando la policía se acercaba al punto en el que se encontraban.",0,0,0
2151,53682,-1,1121,2,67329,,2016-01-27,0 days 12:04:14,¡Absolutamente en contra de esta propuesta absurda! Soy un vecino de la calle Almansa y me gusta el proyecto de la cooperativa con los parques incluídos.,12,10,2
2152,53887,-1,1284,1,5465,,2016-01-28,0 days 18:54:29,"Totalmente de acuerdo, ojalá lo logremos.",3,2,1
2153,53891,-1,1121,5,5465,,2016-01-28,0 days 18:59:24,"Estupenda idea, no dejeis que los peloteros especuladores os intimiden, salvemos las cocheras hagamos un museo digno del metro de Madrid.",9,1,8
2154,53912,-1,965,21,5465,,2016-01-28,0 days 19:46:47,Una vergüenza del franquismo que aun padecemos.,3,1,2
2155,53933,-1,1121,6,68244,,2016-01-28,0 days 20:46:46,"Hola Me llamo Miguel y soy estudiante de Turismo. Aquí os dejo mi pensamiento. Madrid es una ciudad con muchisima Historia. No hace mucho recuerdo como la gente presumía de su transporte Publico. Decian que era el mejor del Mundo. Aunque ahora. Deja mucho que desear, de todas formas, como ya he dicho, Madrid tiene mucha historia. El Metro de Madrid, tiene un patrimonio de valor incalculable, bien por su Historia, bien por los metodos de construcción del mismo únicos en el mundo o por ser uno de los Metros más grandes y utilizados del Mundo. Con todo ello que acabo de comentar, os presento una reflexión, ¿Alguno de los que han comentado en este foro, han estado en Budapest? Bueno, sea cual sea la contestación solo deciros. Que la l1 del Metro de Budapest es considerado Patrimonio de la Humanidad por la Unesco. Por ejemplo, en Munich, hay un museo del Metro, del Tranvía y del Autobús gestionado por la empresa Municipal de Transportes muniqués. Y el metro solo data del año 1971.",9,2,7
2156,53934,-1,1121,6,68244,,2016-01-28,0 days 20:50:40,"Y que nosotros, que es un metro casi Centenario, no tenga un museo del Metro, que hasta hace tan poco tiempo, nos enorgullecíamos del mismo. Que pasa. ¿Ahora nos avergonzamos de él? Creo que por el bien de la cultura de Madrid, por su Historia y por lo que ha significado el Metro en nuestras vidas, tenemos que contribuir como se pueda para incluso, potenciar que sea declarado algunos tramos como patrimonio de la Humanidad Ejemplo: Estación de Chamberí Respecto al plan urbanistico. Solo decir que hay más casas construidas que gente para vivir, sin olvidar a la gente que echan de sus casas. Si está claro, lo mejor es construir más viviendas, si señor. Notese mi ironia con esta ultima critica.",10,2,8
2157,53939,-1,1121,6,5465,,2016-01-28,0 days 21:21:18,"Buenisima propuesta, todo mi apoyo.",9,2,7
2158,53946,53944,7482,2,5465,Autor,2016-01-28,0 days 21:42:51,Explicación alguna de porque la propuesta no le satisface?.,0,0,0
2159,53950,53946,7482,2,23797,,2016-01-28,0 days 21:53:37,"Se ha registrado para expulsar bilis contra todo lo que a él le suene a podemos. En este caso, al ver el nombre no ha podido resistirse.",1,1,0
2160,53954,-1,152,3,68394,,2016-01-28,0 days 22:15:51,En los últimos años se dieron ayudas para poner ascensores y para poner calderas mejores. Ahora hay que dar un paso más en mejorar Madrid. Me encanta esta idea.,0,0,0
2161,53960,-1,879,3,68394,,2016-01-28,0 days 22:23:44,Estas propuestas yo las conozco por ciudades como Berlín. Muy buena.,0,0,0
2162,54028,23180,1419,1,69149,,2016-01-29,0 days 07:35:37,Apoyo la propuesta junto con esta otra que es permitir la bicicleta en el interior de instalaciones deportivas y que también podría valer para colegios y otros centros públicos.,4,3,1
2163,54030,-1,1121,2,51150,,2016-01-29,0 days 08:02:19,Los vecinos no queremos este museo. Cocheras soterradas cuanto antes.,11,9,2
2164,54031,53974,7482,2,23797,,2016-01-29,0 days 08:09:17,"Entnces odiaría a p Iglesias, no? Usted sólo entiende el conmigo o contra mi, el blanco o el negro, y la crítica más ciega.",1,1,0
2165,54032,53975,7482,2,23797,,2016-01-29,0 days 08:12:16,Y dale con el tu y los insultos. Ya le dije que no soy de podemos. Y usted es un maleducado qur sólo sabe insultar ante la falta de argumentos.,0,0,0
2166,54065,-1,7488,1,126,,2016-01-29,0 days 10:09:12,"Votado. No a los ruidos. Reducir el número de decibelios permitido, en Aluche tenemos este problema votad.",1,1,0
2167,54070,-1,2538,2,69491,,2016-01-29,0 days 10:14:02,Tengo serias dudas sobre eso de que la orina daña los árboles. La orina es un producto nitrogenado principalmente urea que es facilmente hidrolizado por bacterias y hongos del ambiente. De la descomposición de la urea salen productos muy útiles para las plantas.,1,1,0
2168,54079,54065,7488,1,13701,,2016-01-29,0 days 10:43:15,"CReo que la propuesta va en contra de lo que dice usted, o yo la he entendido al reves. No es para quitar música en los bares sino para ponerla legalmete a cualquier hora. Pienso que Madrid debería tener más bares y restaurantes abiertos las 24 horas.",2,1,1
2169,54090,-1,7482,2,69716,,2016-01-29,0 days 11:08:19,Veis lo que se produce con todas estas iniciativas Odios y peleas.,1,0,1
2170,54091,-1,7482,1,55,,2016-01-29,0 days 11:10:00,"No entiendo esta propuesta. En la plaza hay una iglesia, no? No veo la necesidad, la verdad.",8,6,2
2171,54092,54090,7482,2,55,,2016-01-29,0 days 11:10:38,Es que ante iniciativas sin sentido y no necesarias. Yo no me dedico a poner que cambien el nombre de mi calle porque a mi no me gusta.,3,2,1
2172,54105,54079,7488,1,126,,2016-01-29,0 days 11:54:33,"Son propuestas complementarias, estamos de acuerdo en que existan bares y restaurantes las 24 horas, pero por supuesto respetando el descanso de los vecinos.",3,2,1
2173,54122,-1,7482,2,1069,,2016-01-29,0 days 12:35:19,El barrio se llama Iglesia y no me parece mal que persista el nombre si persiste el nombre de barrio.,2,1,1
2174,54123,-1,7482,1,7172,,2016-01-29,0 days 12:35:56,"Al autor de la propuesta la aconsejaría que se informara sobre los criterios a veces pintorescos que se han usado para nombrar las estaciones de metro. Por ejemplo, no existe la calle Islas Filipinas pero sí que hay una estación con ese nombre. O la estación Metropolitano también tiene su historia, o Tribunal, o Quevedo que no tiene nada que ver con el escritor, o la reciente Paco de Lucía. Y si nos ponemos a renombrarlas con ilustres personas, en Madrid hay tantas, que ¿cuál escoger?.",2,1,1
2175,54125,-1,7482,1,70054,,2016-01-29,0 days 12:40:38,"Me parece una propuesta absurdísima, y que tiene 107 absurdísimos apoyos. No, en serio. Venga va, dejaos de chorradas.",5,4,1
2176,54126,-1,7482,1,70054,,2016-01-29,0 days 12:41:47,"Y acabo de darme cuenta, en las etiquetas de la propuesta: derechos sociales Equidad¿? sostenibilidad¿? Me meo.",4,3,1
2177,54136,54105,7488,1,13701,,2016-01-29,0 days 12:53:09,"Que puedan ser complementarias no lo dudo, pero que dicen cosas distintas creo que también. El encabezado de la que usted propone dice txtualmente: Muchos vecinos trabajamos todo el día y regresamos a nuestras casas para descansar. Muchas veces esto es imposible porque la ley actual permite que se ponga la música alta a horas poco apropiadas.",1,0,1
2178,54195,54184,7482,2,23797,,2016-01-29,0 days 16:45:29,Y dale con podemos.,0,0,0
2179,54196,54183,7482,2,23797,,2016-01-29,0 days 16:49:39,"¿hace falta pedir permiso? Además, usted no estaba conversando, insultó y punto. Conversar sería: pues no estoy de acuerdo porque la estación se llama así por el barrio. Respuesta simple y elegante.",1,0,1
2180,54200,54197,7482,2,23797,,2016-01-29,0 days 17:08:19,Pues conteste con argumentos. La propuesta no los tiene y hay que darlos.,0,0,0
2181,54202,54198,7482,2,23797,,2016-01-29,0 days 17:10:37,Mi comentario iba por su insulto gratuito y sin argumentos.,0,0,0
2182,54204,54198,7482,2,23797,,2016-01-29,0 days 17:16:33,"No le estaba defendiendo, estaba atacando su hábito de atacar sin argumentos.",0,0,0
2183,54227,54122,7482,2,5465,Autor,2016-01-29,0 days 18:32:33,"Eso es mentira, el barrio no se llama iglesia.",0,0,0
2184,54231,54091,7482,1,5465,Autor,2016-01-29,0 days 18:52:20,"Y la biblioteca Central de Madrid a 50 metros detras de la iglesia, la sinagoga de Madrid, etc. Además si por iglesias fuera la mitad de las paradas de metro de Madrid deberían llamarse iglesia.",3,1,2
2185,54233,54125,7482,1,5465,Autor,2016-01-29,0 days 19:15:38,158 en menos de un día.,2,0,2
2186,54241,54123,7482,1,64055,,2016-01-29,0 days 20:12:59,"Yo te aconsejaría que te informaras antes de escribir según qué cosa: La Avenida Islas Filipinas desemboca va desde Bravo Murillo hasta. La parada de Islas Filipinas en el cruce Guzmán El Bueno - Cea Bermúdez - Islas Filipinas la estatua de los palos Es una calle paralela en diagonal a Cea Bermúdez. Y la parada de Quevedo, en la Glorieta de Quevedo, tiene una estatua de Quevedo el escritor en su centro. ¿Eso no tiene que ver con Quevedo?. Metropolitano dices que tiene su historia por el Estadio del Atlético entiendo que estaba justo ahí pero es que la zona se llamaba así también. Y Tribunal es porque está en la puerta del Tribunal de Cuentas. No se va a llamar Fuencarral cuando hay 4 ó 5 paradas diferentes de Metro en esa calle y encima ya hay una que se llama Fuencarral en el Distrito de Fuencarral, eso sí.",3,2,1
2187,54242,54122,7482,2,64055,,2016-01-29,0 days 20:14:31,"El Barrio se llama Trafalgar o Almagro es un punto frontera de ellos dos el Distrito Chamberí, la Glorieta Pintor Sorolla.",1,1,0
2188,54243,54231,7482,1,64055,,2016-01-29,0 days 20:18:37,"Bueno, eso tampoco es así, y de todas formas, esta parada es de las primeras que hubo en el Metro la primera línea, la segunda parada por lo que es la primera Iglesia a la que podría hacer referencia. No te estoy debatiendo el punto, eh? Pero que tiene motivo de ser en su momento de nacimiento.",2,2,0
2189,54244,-1,7482,1,64055,,2016-01-29,0 days 20:26:09,"El verdadero problema detrás de esta propuesta está en que por desgracia, es muy fácil caer en la polémica del laicismo-antilaicismo. Hay una propuesta cultural con base detrás coherencia nominal que podría atraer a cierto público que desconoce la existencia del museo, sin entrar en cuánto pero no hay necesidad de cambio, porque el nombre es histórico y no es ofensivo. La duda de la gente puede estar en que si se llamase Santa Engracia o Eloy Gonzalo podría no haber problema a priori, pero se llama Iglesia. Y es porque hay y había una Iglesia muy llamativa en el momento de la creación de la que fue la segunda parada del Metro de Madrid. No soy partidario de cambiarle el nombre, pero al menos, entiendo y respeto la base cultura detrás de ella, aunque las etiquetas elegidas no me parecen las más coherentes con la propuesta y tal vez despistan ligeramente al que puede tomarse en serio la propuesta.",5,5,0
2190,54318,-1,1419,7,66503,,2016-01-30,0 days 09:51:37,Ya se ha aprobado un presupuesto de 45 millones para hacer una verdadera Red ciclista. Se harán 35 nuevos carriles bicicleta.,3,2,1
2191,54319,54318,1419,7,4877,Autor,2016-01-30,0 days 10:01:58,"Pues me alegro mucho. Cada día veo más gente con bicicletas por la calle, pese a los muchos hándicap que dicen algunos que tiene Madrid para las bicicletas, ya sabes, el tiempo, las cuestas. La realidad es que hay una infinidad de personas de todas las edades que están deseando moverse en bicicleta por la ciudad y que hacer una buena red de carril bicicleta será un éxito en muchos sentidos para la ciudad.",3,2,1
2192,54320,54319,1419,7,66503,,2016-01-30,0 days 10:11:02,Puedes consultar aquí el mapa de la red. Y solo es el comienzo.,1,0,1
2193,54321,54320,1419,7,4877,Autor,2016-01-30,0 days 10:29:16,Muchas gracias. Está muy bien. Además una de las vías me cae al lado de casa. Hasta ahora tenía el carril bicicleta más cercano a 15 km.,1,0,1
2194,54494,-1,615,5,72149,,2016-01-31,0 days 14:27:37,"Mucha gente va en bicicleta como va en coche, sin respeto.",0,0,0
2195,54537,21758,1085,1,1877,,2016-01-31,0 days 21:44:50,"En la latina hay más pises de los que van al shoko que de los perros y además huelen bastante peor, puedo jurar.",3,3,0
